elapsed_time_s,vib_x_raw_g,vib_y_raw_g,vib_z_raw_g,vib_x_corr_g,vib_y_corr_g,vib_z_corr_g,vib_x_rms_g,vib_y_rms_g,vib_z_rms_g,rpm,omega_z_dps
16.290000,0.242389,0.573618,-1.030187,0.243536,0.527729,-0.958074,0.321569,0.243218,0.423014,152.298167,919.819048
16.300000,-0.208734,-0.550632,-0.094292,-0.209722,-0.506582,-0.087692,0.322157,0.246351,0.423028,154.049317,920.287953
16.310000,0.057494,0.109711,0.608871,0.057766,0.100934,0.566250,0.321121,0.245250,0.424929,152.566984,920.736832
16.320000,-0.262248,-0.231661,-0.158198,-0.263490,-0.213128,-0.147124,0.321252,0.245994,0.423706,153.457045,921.165244
16.330000,-0.337836,0.162055,-0.460375,-0.339437,0.149090,-0.428149,0.318687,0.244956,0.425753,152.931156,921.572765
16.340000,-0.034376,-0.208809,0.714230,-0.034539,-0.192104,0.664234,0.316341,0.245495,0.429148,153.504181,921.958992
16.350000,-0.383567,-0.012795,-0.438311,-0.385388,-0.011772,-0.407629,0.318242,0.244222,0.430963,153.225063,922.323545
16.360000,0.480176,0.038762,-0.542907,0.482457,0.035661,-0.504904,0.320812,0.242861,0.432970,153.742707,922.666063
16.370000,-0.513392,-0.346122,0.419035,-0.515832,-0.318432,0.389703,0.323524,0.243834,0.431842,153.396635,922.986209
16.380000,0.378380,0.209485,0.420881,0.380179,0.192727,0.391419,0.322850,0.244141,0.431198,153.217890,923.283667
16.390000,-0.172213,-0.207879,-0.640757,-0.173032,-0.191249,-0.595904,0.322819,0.241738,0.433143,154.066135,923.558143
16.400000,0.272885,0.417159,-0.005290,0.274184,0.383787,-0.004920,0.322417,0.244478,0.432924,154.620069,923.809366
16.410000,-0.011073,-0.052359,0.245128,-0.011126,-0.048171,0.227969,0.322316,0.243412,0.433157,154.163610,924.037087
16.420000,-0.042102,0.360283,-0.643752,-0.042302,0.331460,-0.598690,0.321897,0.244967,0.433926,154.078598,924.241084
16.430000,0.474037,-0.166000,-0.541909,0.476298,-0.152720,-0.503975,0.324730,0.243247,0.435481,153.527250,924.421153
16.440000,-0.300373,-0.066938,0.768092,-0.301806,-0.061583,0.714326,0.320669,0.243159,0.435551,154.037431,924.577118
16.450000,0.530824,0.030795,-0.048837,0.533359,0.028331,-0.045419,0.322540,0.242983,0.435560,154.323796,924.708823
16.460000,-0.437615,-0.091220,-0.706430,-0.439706,-0.083922,-0.656980,0.323446,0.241555,0.434965,153.792454,924.816140
16.470000,0.270168,0.165304,0.014686,0.271460,0.152080,0.013658,0.323526,0.236993,0.432728,154.581312,924.898963
16.480000,-0.372185,-0.619034,0.127595,-0.373966,-0.569512,0.118663,0.323559,0.243305,0.430046,154.120427,924.957209
16.490000,0.623246,0.518611,-0.979992,0.626229,0.477122,-0.911393,0.328941,0.246767,0.435841,154.322773,924.990821
16.500000,-0.530925,-0.253935,0.447814,-0.533469,-0.233620,0.416467,0.332969,0.247069,0.437642,153.898594,924.999767
16.510000,0.104381,0.082103,0.536805,0.104881,0.075534,0.499229,0.333076,0.246790,0.438089,153.899269,924.984036
16.520000,-0.066144,-0.125623,-0.883262,-0.066462,-0.115573,-0.821433,0.333140,0.246973,0.442610,154.247255,924.943645
16.530000,-0.396350,0.201970,-0.419888,-0.398252,0.185812,-0.390496,0.335439,0.247593,0.442853,154.318405,924.878634
16.540000,0.081141,-0.306778,0.567654,0.081531,-0.282235,0.527918,0.333489,0.247265,0.444612,154.284172,924.789066
16.550000,-0.340244,-0.000761,-0.522883,-0.341879,-0.000700,-0.486281,0.333754,0.247222,0.446318,153.582507,924.675030
16.560000,0.454741,0.203662,-0.611106,0.456927,0.187369,-0.568328,0.335461,0.247899,0.448538,153.700674,924.536640
16.570000,-0.492347,-0.099317,0.363600,-0.494715,-0.091372,0.338148,0.336959,0.246782,0.446557,154.029610,924.374030
16.580000,0.595724,0.196763,0.536412,0.598591,0.181022,0.498863,0.340109,0.247162,0.447577,153.080186,924.187362
16.590000,-0.560531,-0.303582,-0.795882,-0.563231,-0.279295,-0.740170,0.344575,0.244465,0.448122,154.495589,923.976820
16.600000,0.313287,0.368485,0.337111,0.314797,0.339006,0.313513,0.346008,0.246440,0.448843,154.092023,923.742612
16.610000,-0.133117,-0.220726,0.558877,-0.133759,-0.203068,0.519756,0.345405,0.244308,0.448020,153.910750,923.484969
16.620000,-0.118808,0.039831,-0.522672,-0.119381,0.036645,-0.486085,0.344640,0.244182,0.450643,153.486611,923.204145
16.630000,0.272275,-0.302638,-0.344203,0.273590,-0.278427,-0.320108,0.341523,0.245655,0.450909,154.202862,922.900418
16.640000,-0.300046,-0.104298,0.873824,-0.301496,-0.095954,0.812657,0.339717,0.245831,0.453738,153.601415,922.574087
16.650000,0.292201,-0.041048,-0.473225,0.293613,-0.037764,-0.440100,0.339898,0.245809,0.455700,154.629577,922.225474
16.660000,-0.703919,-0.136031,-0.743972,-0.707323,-0.125149,-0.691894,0.343473,0.245759,0.458828,153.814221,921.854924
16.670000,0.335839,0.184755,0.458613,0.337464,0.169974,0.426510,0.341623,0.245745,0.459291,152.806549,921.462802
16.680000,-0.352862,0.001502,0.658892,-0.354571,0.001382,0.612770,0.342268,0.245136,0.463164,153.846877,921.049496
16.690000,-0.192041,0.277291,-0.569485,-0.192972,0.255108,-0.529621,0.339000,0.242929,0.459676,153.146788,920.615412
16.700000,-0.098343,-0.068310,0.383311,-0.098819,-0.062845,0.356479,0.338832,0.242459,0.461037,153.074296,920.160981
16.710000,0.275964,0.414717,0.140878,0.277303,0.381540,0.131017,0.339101,0.243808,0.456325,153.134703,919.686649
16.720000,-0.163657,-0.362947,-0.346179,-0.164452,-0.333911,-0.321946,0.339499,0.244394,0.454859,153.107737,919.192886
16.730000,0.005905,0.391506,-0.289085,0.005934,0.360185,-0.268849,0.338903,0.245711,0.454130,153.213318,918.680179
16.740000,0.188703,0.136384,0.333903,0.189620,0.125473,0.310530,0.339231,0.244458,0.451372,153.379693,918.149034
16.750000,-0.360127,0.169698,-0.354467,-0.361878,0.156122,-0.329655,0.341041,0.244471,0.451034,153.133834,917.599974
16.760000,0.261782,0.164684,0.018285,0.263056,0.151509,0.017005,0.339593,0.244888,0.448761,152.449794,917.033543
16.770000,-0.724194,-0.398714,0.254888,-0.727720,-0.366817,0.237046,0.343964,0.247401,0.445949,152.038934,916.450299
16.780000,0.027819,0.202505,0.219613,0.027954,0.186304,0.204240,0.342698,0.247240,0.445035,152.210997,915.850818
16.790000,0.024147,-0.329242,-0.570641,0.024264,-0.302903,-0.530696,0.341851,0.246703,0.445377,152.691773,915.235691
16.800000,-0.001600,0.301136,0.151195,-0.001607,0.277045,0.140611,0.341830,0.246246,0.445106,152.840307,914.605526
16.810000,0.325437,-0.278449,0.544174,0.327025,-0.256173,0.506082,0.343127,0.244472,0.445079,153.198641,913.960945
16.820000,-0.241272,0.306374,-0.306599,-0.242450,0.281864,-0.285137,0.343858,0.246088,0.445307,151.515481,913.302583
16.830000,0.151437,-0.250951,-0.118042,0.152176,-0.230875,-0.109779,0.344069,0.246868,0.442695,152.116410,912.631092
16.840000,-0.184528,0.508920,0.435541,-0.185430,0.468206,0.405053,0.339905,0.250214,0.443138,151.848102,911.947133
16.850000,0.170178,0.018218,0.198968,0.171011,0.016761,0.185040,0.336264,0.250173,0.443523,151.645369,911.251381
16.860000,-0.229459,-0.019358,-0.565095,-0.230582,-0.017809,-0.525539,0.335441,0.250163,0.438945,151.797503,910.544524
16.870000,0.553974,0.326649,0.407300,0.556688,0.300517,0.378789,0.337557,0.251876,0.438894,151.484797,909.827259
16.880000,-0.112763,-0.234672,0.055130,-0.113316,-0.215898,0.051271,0.333724,0.252800,0.437913,151.354232,909.100295
16.890000,0.259820,0.202977,-0.228020,0.261094,0.186739,-0.212059,0.332565,0.251961,0.438097,151.041376,908.364347
16.900000,-0.080928,0.008247,0.059486,-0.081325,0.007587,0.055322,0.332659,0.248851,0.437045,151.438555,907.620144
16.910000,-0.140948,0.218200,0.567766,-0.141640,0.200744,0.528023,0.332700,0.249658,0.438509,151.643042,906.868420
16.920000,0.376005,-0.127992,-0.615410,0.377853,-0.117753,-0.572332,0.332834,0.249790,0.437458,151.805645,906.109916
16.930000,-0.029662,0.028658,-0.438259,-0.029808,0.026365,-0.407581,0.332357,0.249560,0.439017,150.598536,905.345381
16.940000,0.221189,0.042917,0.486378,0.222277,0.039484,0.452332,0.330722,0.249587,0.437811,150.206065,904.575570
16.950000,-0.055304,0.071472,-0.599490,-0.055576,0.065754,-0.557526,0.328885,0.249656,0.441172,150.472810,903.801243
16.960000,0.272345,0.038166,-0.481292,0.273686,0.035113,-0.447601,0.328584,0.249113,0.441822,150.056767,903.023163
16.970000,-0.242687,-0.056120,0.398297,-0.243883,-0.051631,0.370416,0.327377,0.246220,0.443156,150.858820,902.242100
16.980000,0.515144,0.272123,0.083262,0.517684,0.250353,0.077434,0.327967,0.246704,0.441043,149.803901,901.458824
16.990000,-0.119134,-0.526238,-1.072876,-0.119722,-0.484139,-0.997775,0.326252,0.247611,0.447056,150.119868,900.674108
17.000000,-0.065337,0.177481,0.239116,-0.065659,0.163283,0.222378,0.326248,0.247810,0.447469,149.280084,899.888726
17.010000,-0.264798,-0.450861,0.374119,-0.266106,-0.414792,0.347931,0.327133,0.247317,0.443706,149.646164,899.103455
17.020000,-0.086347,0.012070,-0.516282,-0.086774,0.011104,-0.480142,0.327027,0.247021,0.445031,149.785906,898.319068
17.030000,0.251821,-0.053981,-0.439053,0.253066,-0.049663,-0.408319,0.326320,0.246021,0.444532,150.324435,897.536340
17.040000,-0.163264,0.127311,1.063798,-0.164072,0.117126,0.989332,0.323809,0.246065,0.452551,149.083275,896.756044
17.050000,0.343351,-0.018829,-0.434495,0.345051,-0.017322,-0.404081,0.323533,0.241730,0.453091,149.484908,895.978950
17.060000,-0.908289,-0.327897,-0.665017,-0.912788,-0.301665,-0.618465,0.333053,0.242141,0.453801,148.132075,895.205825
17.070000,0.224164,0.209654,0.280977,0.225276,0.192882,0.261308,0.331787,0.241704,0.454494,148.439279,894.437432
17.080000,-0.323706,-0.143797,0.183981,-0.325311,-0.132294,0.171102,0.330138,0.240093,0.453610,148.508370,893.674530
17.090000,-0.086404,0.322388,-0.045809,-0.086832,0.296597,-0.042602,0.326398,0.240310,0.448156,148.539992,892.917871
17.100000,-0.203667,-0.485840,0.003069,-0.204678,-0.446973,0.002854,0.326853,0.244274,0.447889,148.879832,892.168203
17.110000,0.478808,0.378979,-0.038879,0.481187,0.348661,-0.036158,0.330360,0.246733,0.447654,148.856401,891.426264
17.120000,0.074588,-0.048688,-0.483915,0.074958,-0.044793,-0.450041,0.328653,0.246758,0.446208,147.613864,890.692789
17.130000,-0.335322,0.162014,-0.023967,-0.336990,0.149053,-0.022290,0.328451,0.242767,0.445223,148.562090,889.968500
17.140000,0.421233,-0.372928,0.297106,0.423329,-0.343094,0.276309,0.330460,0.244733,0.445037,147.620388,889.254112
17.150000,-0.556285,-0.043088,-0.172463,-0.559055,-0.039641,-0.160391,0.334293,0.244636,0.445306,148.978189,888.550332
17.160000,0.337317,0.144426,-0.556209,0.338998,0.132872,-0.517274,0.332807,0.241884,0.445577,148.101608,887.857852
17.170000,-0.380442,-0.333926,0.629725,-0.382339,-0.307212,0.585645,0.333361,0.240872,0.445965,147.907846,887.177358
17.180000,-0.008305,0.045664,0.251989,-0.008346,0.042011,0.234350,0.330614,0.239905,0.446177,147.631609,886.509519
17.190000,-0.155245,-0.188348,-1.089997,-0.156020,-0.173280,-1.013698,0.330286,0.237068,0.457403,147.594281,885.854997
17.200000,0.155560,0.399367,0.403070,0.156337,0.367418,0.374855,0.330651,0.236036,0.458043,147.505252,885.214436
17.210000,-0.035595,-0.353102,0.770213,-0.035773,-0.324854,0.716298,0.329811,0.236842,0.462863,147.054161,884.588470
17.220000,-0.168322,0.343266,-0.343683,-0.169164,0.315805,-0.319625,0.329899,0.238861,0.462842,147.671006,883.977715
17.230000,0.328670,-0.310130,-0.264002,0.330314,-0.285320,-0.245522,0.329210,0.240542,0.462544,147.333502,883.382775
17.240000,-0.321110,-0.090639,0.743306,-0.322718,-0.083388,0.691275,0.327904,0.240645,0.467668,147.476760,882.804237
17.250000,0.152310,-0.233117,-0.443981,0.153073,-0.214468,-0.412902,0.327024,0.240918,0.469404,146.977960,882.242671
17.260000,-0.345081,-0.202620,-0.536984,-0.346810,-0.186410,-0.499395,0.328412,0.241265,0.471008,147.257833,881.698633
17.270000,0.405365,0.157071,0.354449,0.407398,0.144505,0.329638,0.329691,0.240343,0.468807,146.451624,881.172660
17.280000,-0.539243,-0.095062,-0.044619,-0.541949,-0.087457,-0.041496,0.331846,0.239420,0.467860,148.527579,880.665269
17.290000,0.200650,0.317278,-0.164055,0.201657,0.291896,-0.152571,0.331565,0.235349,0.458200,146.309146,880.176963
17.300000,0.127260,-0.248782,-0.305970,0.127900,-0.228880,-0.284552,0.331148,0.230969,0.458999,146.363215,879.708223
17.310000,-0.139347,0.023248,0.807700,-0.140048,0.021389,0.751161,0.331394,0.230759,0.461645,146.992465,879.259512
17.320000,0.099048,-0.283619,-0.533023,0.099546,-0.260930,-0.495711,0.330495,0.231249,0.464065,147.056415,878.831273
17.330000,-0.184818,0.141407,-0.133241,-0.185748,0.130094,-0.123914,0.329271,0.231134,0.462252,145.974172,878.423928
17.340000,0.098874,0.098989,0.696786,0.099372,0.091069,0.648011,0.329403,0.230515,0.462022,145.476264,878.037880
17.350000,-0.620695,-0.100398,-0.189036,-0.623822,-0.092366,-0.175803,0.333036,0.230697,0.460556,145.547857,877.673509
17.360000,0.501628,0.209367,-0.401306,0.504156,0.192618,-0.373215,0.333357,0.231472,0.459299,145.693087,877.331176
17.370000,-0.391759,-0.081686,0.485835,-0.393735,-0.075151,0.451826,0.331687,0.229394,0.459868,145.744023,877.011218
17.380000,0.239023,0.173137,0.300744,0.240230,0.159286,0.279692,0.330376,0.229138,0.459052,146.004470,876.713950
17.390000,-0.342144,-0.358033,-0.771371,-0.343871,-0.329390,-0.717375,0.331709,0.230702,0.460786,146.555820,876.439667
17.400000,-0.000640,0.051589,-0.072800,-0.000643,0.047462,-0.067704,0.330574,0.227536,0.460835,146.539016,876.188639
17.410000,0.372878,-0.376850,0.820097,0.374763,-0.346702,0.762690,0.332690,0.230112,0.466547,145.655551,875.961114
17.420000,-0.093878,0.173844,-0.501705,-0.094353,0.159937,-0.466586,0.332797,0.228273,0.465037,146.196737,875.757317
17.430000,0.044450,-0.142327,-0.306463,0.044675,-0.130941,-0.285010,0.329401,0.228138,0.463176,146.337846,875.577447
17.440000,-0.417439,0.303910,0.271652,-0.419553,0.279597,0.252636,0.330688,0.229763,0.458331,146.572928,875.421684
17.450000,0.425372,0.089930,-0.126514,0.427527,0.082736,-0.117658,0.329147,0.229894,0.458459,145.769257,875.290181
17.460000,-0.628164,-0.040644,-0.448319,-0.631349,-0.037393,-0.416937,0.332250,0.229771,0.455639,145.459291,875.183068
17.470000,0.237998,0.311608,0.838539,0.239205,0.286679,0.779842,0.332002,0.231053,0.462263,146.191683,875.100450
17.480000,-0.409380,-0.263995,0.335128,-0.411458,-0.242875,0.311669,0.332445,0.225237,0.463160,146.564744,875.042409
17.490000,0.047075,-0.018753,-1.114796,0.047314,-0.017252,-1.036760,0.326528,0.220133,0.465789,145.539412,875.009002
17.500000,-0.263267,-0.212103,0.209248,-0.264605,-0.195134,0.194601,0.323226,0.219757,0.464332,146.774367,875.000262
17.510000,0.207854,0.331261,0.418422,0.208911,0.304760,0.389133,0.323730,0.221732,0.463277,146.662134,875.016199
17.520000,0.067061,-0.205099,-0.529330,0.067402,-0.188691,-0.492277,0.323732,0.222233,0.458587,145.678111,875.056795
17.530000,-0.239307,0.074327,-0.212488,-0.240526,0.068381,-0.197614,0.322173,0.221560,0.457348,145.036100,875.122011
17.540000,0.258307,-0.147373,0.613808,0.259622,-0.135583,0.570842,0.323114,0.220173,0.457864,145.536830,875.211783
17.550000,-0.103349,0.034024,-0.523655,-0.103876,0.031302,-0.486999,0.321468,0.220196,0.457871,145.678189,875.326022
17.560000,0.202935,0.149373,-0.421033,0.203970,0.137423,-0.391560,0.318857,0.219827,0.456015,146.143055,875.464616
17.570000,-0.591751,-0.362333,0.525927,-0.594770,-0.333346,0.489112,0.320562,0.222152,0.457382,145.069087,875.627427
17.580000,0.234161,0.024848,0.271459,0.235356,0.022860,0.252457,0.315802,0.221425,0.455354,147.150945,875.814294
17.590000,-0.486959,-0.209938,-0.591554,-0.489446,-0.193143,-0.550145,0.314570,0.220504,0.452653,147.140795,876.025034
17.600000,0.305482,0.168438,-0.029906,0.307044,0.154963,-0.027813,0.314493,0.218433,0.451575,145.647752,876.259439
17.610000,0.105220,-0.379897,0.670164,0.105758,-0.349505,0.623252,0.314387,0.220277,0.452883,145.121527,876.517276
17.620000,-0.205686,0.284494,-0.657784,-0.206739,0.261735,-0.611740,0.314839,0.221797,0.454403,146.014439,876.798292
17.630000,0.231755,-0.340820,-0.227452,0.232942,-0.313555,-0.211531,0.314512,0.222265,0.453768,146.361634,877.102209
17.640000,-0.232780,-0.183626,0.448844,-0.233973,-0.168936,0.417425,0.313937,0.222699,0.448378,146.877082,877.428727
17.650000,0.365676,0.052877,-0.227050,0.367551,0.048647,-0.211156,0.314714,0.222721,0.446713,146.617832,877.777523
17.660000,-0.702628,-0.281553,-0.284121,-0.706231,-0.259029,-0.264232,0.314690,0.223872,0.442112,146.222671,878.148255
17.670000,0.668387,0.387237,0.488739,0.671817,0.356258,0.454528,0.320007,0.226051,0.442391,145.404701,878.540555
17.680000,-0.485591,-0.386425,0.201719,-0.488084,-0.355511,0.187598,0.321760,0.228829,0.438528,146.712860,878.954036
17.690000,0.049661,0.128333,-0.414267,0.049916,0.118066,-0.385268,0.321219,0.227709,0.437020,146.951278,879.388291
17.700000,-0.686142,-0.179030,-0.027452,-0.689668,-0.164708,-0.025530,0.328391,0.228218,0.435571,146.450384,879.842890
17.710000,0.322136,0.316955,0.535638,0.323792,0.291598,0.498143,0.328816,0.226887,0.438215,146.821900,880.317386
17.720000,0.091403,-0.148466,-0.629982,0.091873,-0.136588,-0.585883,0.328533,0.224832,0.440940,146.868395,880.811309
17.730000,-0.287865,0.289696,0.001355,-0.289347,0.266521,0.001260,0.329804,0.223523,0.440120,146.730361,881.324172
17.740000,0.396840,0.018700,0.911662,0.398885,0.017204,0.847845,0.331666,0.223177,0.447135,146.362453,881.855469
17.750000,-0.567530,-0.005926,-0.468194,-0.570456,-0.005452,-0.435420,0.334585,0.222631,0.448039,147.203048,882.404675
17.760000,0.500161,0.007616,-0.505707,0.502741,0.007006,-0.470308,0.337317,0.222116,0.450497,146.417214,882.971249
17.770000,-0.308957,-0.132584,0.496523,-0.310551,-0.121977,0.461766,0.330834,0.219405,0.452237,147.924261,883.554630
17.780000,0.255405,0.195632,0.190383,0.256723,0.179981,0.177057,0.331817,0.219353,0.452122,146.873992,884.154245
17.790000,-0.395096,0.052637,-0.363024,-0.397138,0.048426,-0.337612,0.334176,0.217305,0.450264,147.671951,884.769499
17.800000,0.027195,0.566294,0.093285,0.027335,0.520991,0.086755,0.334188,0.221739,0.450128,147.165329,885.399787
17.810000,-0.164719,-0.035777,0.615928,-0.165571,-0.032915,0.572813,0.332995,0.220279,0.450927,147.827513,886.044486
17.820000,0.128291,0.139727,-0.683380,0.128955,0.128549,-0.635543,0.332362,0.218846,0.454490,147.642119,886.702959
17.830000,0.423118,-0.167283,-0.438815,0.425309,-0.153900,-0.408098,0.334726,0.218169,0.456187,148.125767,887.374557
17.840000,-0.162201,-0.176722,0.714340,-0.163041,-0.162584,0.664337,0.334610,0.213705,0.459216,147.577933,888.058617
17.850000,0.155446,0.115153,-0.432179,0.156252,0.105941,-0.401926,0.334538,0.213961,0.460600,147.274021,888.754464
17.860000,-0.411695,-0.148809,-0.468642,-0.413830,-0.136904,-0.435837,0.336298,0.214391,0.459663,148.066314,889.461411
17.870000,0.213372,0.191411,0.216884,0.214479,0.176098,0.201702,0.332351,0.213003,0.458543,148.150637,890.178760
17.880000,-0.368265,-0.354699,0.086735,-0.370178,-0.326323,0.080664,0.334214,0.214404,0.458585,147.695367,890.905802
17.890000,0.288737,-0.055506,-0.346718,0.290237,-0.051066,-0.322448,0.334455,0.213650,0.459228,148.224947,891.641821
17.900000,0.041593,-0.276943,0.060066,0.041810,-0.254787,0.055861,0.334382,0.215163,0.459229,147.857214,892.386090
17.910000,0.190367,0.287084,0.904384,0.191357,0.264117,0.841077,0.334629,0.215846,0.463872,148.876463,893.137874
17.920000,0.181828,-0.116829,-0.780756,0.182775,-0.107483,-0.726103,0.332991,0.215793,0.466019,148.758563,893.896432
17.930000,-0.259310,0.026734,-0.193306,-0.260661,0.024595,-0.179775,0.333997,0.215791,0.464581,149.080233,894.661014
17.940000,0.629544,0.069967,0.638224,0.632824,0.064369,0.593548,0.339211,0.215851,0.466168,150.502494,895.430865
17.950000,-0.448732,0.280278,-0.038482,-0.451071,0.257856,-0.035788,0.342152,0.217286,0.462836,149.409393,896.205227
17.960000,0.439335,0.363563,-0.066910,0.441627,0.334478,-0.062227,0.343903,0.219817,0.460709,149.646742,896.983334
